city_little.jpg,"[[[23, 17, 36], [111, 123, 126], [217, 172, 100], [50, 81, 105], [119, 68, 64], [136, 232, 237], [31, 44, 71]]]"
wallhaven-695431.jpg,"[[[2, 2, 4], [152, 72, 161], [54, 32, 101], [203, 166, 220], [112, 103, 198], [163, 24, 214], [90, 56, 144]]]"
wallhaven-695427.jpg,"[[[66, 53, 75], [20, 55, 81], [7, 12, 19], [208, 59, 83], [227, 212, 213], [26, 34, 48], [120, 58, 79]]]"
highway.jpg,"[[[1, 33, 46], [239, 239, 241], [110, 123, 141], [205, 207, 219], [67, 85, 103], [160, 166, 182], [30, 52, 68]]]"
Ubuntu-Mate-Radioactive-no-logo.jpg,"[[[67, 92, 53], [2, 4, 3], [112, 160, 82], [85, 123, 70], [16, 28, 25], [45, 84, 76], [34, 57, 48]]]"
sky4.jpg,"[[[28, 53, 76], [190, 78, 83], [102, 66, 90], [61, 59, 86], [95, 52, 55], [149, 69, 88], [32, 50, 61]]]"
wallhaven-695354.png,"[[[207, 145, 155], [55, 59, 79], [245, 35, 75], [65, 100, 136], [231, 205, 207], [34, 24, 33], [151, 19, 41]]]"
loneliness/mountains.jpg,"[[[218, 170, 165], [19, 10, 31], [152, 106, 119], [72, 64, 94], [211, 156, 149], [195, 141, 138], [105, 81, 103]]]"
loneliness/wallhaven-635279.jpg,"[[[24, 24, 24], [80, 78, 74], [143, 140, 135], [38, 37, 37], [108, 105, 101], [187, 184, 178], [57, 56, 53]]]"
loneliness/sunset_sea1.jpg,"[[[46, 56, 71], [196, 177, 165], [118, 99, 110], [167, 122, 128], [71, 72, 85], [18, 33, 48], [202, 153, 145]]]"
loneliness/clouds_blue.jpg,"[[[92, 88, 91], [2, 81, 112], [191, 157, 135], [82, 124, 131], [4, 109, 134], [135, 127, 119], [40, 55, 72]]]"
loneliness/beach2.jpg,"[[[95, 123, 139], [123, 155, 168], [153, 140, 134], [158, 168, 172], [82, 143, 164], [64, 81, 92], [57, 105, 126]]]"
loneliness/train.jpg,"[[[153, 162, 161], [81, 78, 72], [246, 247, 243], [99, 96, 104], [190, 193, 186], [120, 127, 134], [177, 134, 117]]]"
loneliness/bridge-colorful-colourful-32239_gud_morning.jpg,"[[[144, 124, 218], [184, 121, 150], [234, 159, 191], [22, 20, 23], [57, 74, 173], [104, 95, 107], [65, 60, 72]]]"
loneliness/Ua3eIkp.jpg,"[[[57, 71, 76], [169, 182, 182], [98, 102, 102], [185, 196, 195], [149, 159, 161], [73, 82, 84], [124, 129, 131]]]"
loneliness/sunset3.jpg,"[[[141, 118, 186], [67, 59, 99], [189, 112, 135], [18, 20, 34], [217, 154, 181], [111, 83, 122], [36, 39, 69]]]"
loneliness/SNwYBem.jpg,"[[[158, 157, 150], [72, 65, 63], [106, 108, 104], [155, 116, 95], [178, 178, 173], [125, 85, 69], [133, 137, 131]]]"
loneliness/sunset.jpg,"[[[254, 150, 167], [9, 26, 30], [49, 46, 54], [244, 108, 80], [255, 167, 173], [1, 17, 20], [124, 69, 79]]]"
sadness/bridge_dark.jpg,"[[[112, 109, 105], [50, 61, 62], [180, 181, 178], [76, 84, 84], [153, 157, 159], [130, 132, 134], [162, 134, 108]]]"
responsability/beach.jpg,"[[[233, 223, 196], [52, 140, 115], [37, 39, 34], [145, 156, 101], [105, 113, 68], [189, 189, 152], [65, 68, 52]]]"
responsability/afro-samurai-resurrection.jpg,"[[[223, 231, 232], [94, 126, 160], [85, 183, 239], [56, 68, 81], [143, 231, 250], [166, 179, 192], [50, 154, 244]]]"
happiness/beach6.jpg,"[[[158, 193, 226], [66, 72, 48], [89, 147, 213], [21, 26, 17], [213, 226, 238], [155, 172, 182], [119, 120, 92]]]"
twin_peaks/kJ86jk9.jpg,"[[[36, 31, 23], [8, 7, 9], [132, 120, 102], [90, 79, 68], [205, 194, 171], [21, 16, 14], [63, 51, 44]]]"
twin_peaks/raIAxwP.jpg,"[[[15, 11, 9], [91, 73, 62], [44, 33, 30], [164, 144, 137], [28, 18, 15], [111, 92, 86], [72, 58, 48]]]"
twin_peaks/2LLAFGp.jpg,"[[[5, 5, 6], [21, 13, 12], [71, 50, 44], [12, 8, 9], [34, 20, 18], [112, 98, 95], [50, 31, 27]]]"
twin_peaks/tkCUtVf.jpg,"[[[49, 29, 32], [117, 89, 93], [93, 68, 72], [165, 130, 136], [13, 13, 13], [70, 45, 50], [141, 109, 114]]]"
twin_peaks/bird.jpg,"[[[141, 120, 143], [70, 39, 27], [243, 232, 244], [97, 75, 80], [182, 165, 182], [219, 204, 220], [18, 9, 4]]]"
twin_peaks/Kr1TWOt.jpg,"[[[111, 104, 91], [36, 23, 18], [91, 54, 28], [141, 134, 126], [85, 80, 69], [54, 48, 43], [231, 227, 219]]]"
twin_peaks/NPfwYz3.jpg,"[[[130, 85, 49], [248, 221, 196], [33, 20, 7], [62, 40, 11], [159, 115, 84], [207, 158, 134], [104, 56, 21]]]"
twin_peaks/158246-beautiful-twin-peaks-wallpaper-1920x1080-for-full-hd.jpg,"[[[197, 201, 183], [7, 7, 7], [96, 110, 102], [152, 162, 145], [29, 28, 26], [51, 62, 63], [228, 230, 219]]]"
twin_peaks/158258-free-twin-peaks-wallpaper-1920x1080-htc.jpg,"[[[196, 144, 132], [248, 190, 165], [230, 174, 156], [164, 116, 112], [234, 194, 187], [214, 159, 144], [179, 129, 122]]]"
twin_peaks/red_room.jpg,"[[[57, 1, 13], [122, 99, 97], [13, 6, 7], [86, 64, 60], [36, 1, 7], [60, 29, 29], [144, 126, 128]]]"
twin_peaks/lFSBoi2.jpg,"[[[70, 34, 32], [125, 101, 94], [56, 1, 13], [11, 9, 10], [75, 1, 18], [101, 74, 68], [148, 122, 114]]]"
twin_peaks/J4XOqro.jpg,"[[[123, 94, 93], [42, 33, 34], [151, 127, 128], [60, 49, 48], [98, 65, 65], [181, 161, 162], [23, 17, 20]]]"
twin_peaks/lhP43pv.jpg,"[[[21, 17, 10], [86, 76, 66], [227, 192, 162], [48, 35, 27], [157, 131, 114], [123, 102, 85], [64, 57, 46]]]"
twin_peaks/m8FoHiv.jpg,"[[[61, 46, 36], [3, 2, 3], [26, 16, 14], [178, 156, 142], [15, 9, 8], [85, 69, 58], [44, 29, 22]]]"
twin_peaks/LVF7jGv-twin-peaks-wallpaper.jpg,"[[[18, 1, 1], [93, 4, 1], [64, 3, 1], [172, 10, 3], [126, 6, 2], [38, 1, 1], [225, 200, 194]]]"
twin_peaks/255650-twin-peaks-wallpaper-1920x1080-xiaomi.jpg,"[[[47, 33, 28], [96, 79, 73], [12, 7, 8], [70, 53, 44], [217, 210, 210], [138, 124, 123], [26, 16, 15]]]"
twin_peaks/YGwaKra.jpg,"[[[7, 5, 4], [38, 24, 15], [99, 93, 126], [65, 50, 41], [30, 30, 32], [19, 17, 17], [172, 183, 209]]]"
twin_peaks/VWTjE39.jpg,"[[[16, 16, 16], [134, 134, 134], [4, 4, 4], [44, 44, 44], [81, 81, 81], [26, 26, 26], [194, 194, 194]]]"
twin_peaks/Wp1FXLR.jpg,"[[[129, 92, 71], [51, 32, 21], [96, 46, 27], [160, 120, 100], [13, 10, 9], [148, 109, 88], [223, 174, 166]]]"
twin_peaks/KErRqxp.jpg,"[[[171, 171, 171], [71, 71, 71], [18, 18, 18], [129, 129, 129], [96, 96, 96], [44, 44, 44], [215, 215, 215]]]"
twin_peaks/n5mkpL9-twin-peaks-wallpaper.jpg,"[[[169, 34, 31], [64, 26, 22], [204, 192, 203], [27, 21, 21], [113, 98, 104], [194, 103, 76], [115, 29, 27]]]"
twin_peaks/IgZV1xe-twin-peaks-wallpaper.jpg,"[[[3, 33, 10], [76, 123, 141], [253, 253, 253], [75, 83, 85], [161, 164, 164], [212, 213, 213], [96, 161, 184]]]"
twin_peaks/she's filled with secrets.jpg,"[[[24, 13, 15], [130, 104, 114], [225, 197, 204], [104, 81, 87], [175, 140, 154], [79, 56, 62], [50, 32, 39]]]"
twin_peaks/R7OKb9u.jpg,"[[[97, 40, 12], [196, 155, 123], [57, 27, 12], [144, 104, 67], [128, 75, 26], [165, 127, 98], [20, 11, 8]]]"
twin_peaks/Bwdxvpu.jpg,"[[[20, 10, 11], [76, 42, 32], [122, 88, 61], [48, 22, 21], [95, 60, 47], [201, 186, 177], [143, 116, 100]]]"
twin_peaks/ssOna58.jpg,"[[[14, 6, 13], [147, 104, 106], [97, 63, 68], [41, 21, 27], [191, 152, 156], [6, 2, 5], [69, 40, 45]]]"
twin_peaks/fire-walk-with-me-watching-recommendation-videoSixteenByNineJumbo1600-v2.jpg,"[[[9, 0, 0], [61, 3, 2], [138, 4, 15], [114, 83, 72], [32, 1, 1], [86, 44, 33], [221, 1, 28]]]"
twin_peaks/Kutg5Jf.jpg,"[[[80, 52, 52], [15, 11, 12], [135, 107, 107], [171, 146, 150], [27, 22, 23], [107, 81, 76], [48, 33, 33]]]"
twin_peaks/GxYL2S2.jpg,"[[[34, 23, 21], [10, 8, 9], [111, 88, 90], [25, 16, 15], [76, 51, 48], [7, 5, 5], [181, 180, 179]]]"
twin_peaks/13-dougie-twin-peaks-coffee.w710.h473.jpg,"[[[93, 26, 13], [178, 136, 97], [38, 24, 21], [90, 73, 30], [138, 97, 63], [124, 46, 24], [217, 171, 142]]]"
twin_peaks/255580-full-size-twin-peaks-wallpaper-1920x1200.jpg,"[[[28, 15, 8], [223, 137, 78], [122, 67, 34], [65, 38, 21], [241, 175, 128], [3, 2, 1], [181, 101, 52]]]"
twin_peaks/donnaAudreyAndShelly.jpg,"[[[174, 120, 98], [38, 13, 7], [100, 69, 49], [193, 153, 126], [76, 33, 18], [151, 87, 61], [201, 185, 156]]]"
twin_peaks/255635-download-twin-peaks-wallpaper-1920x1080-for-retina.jpg,"[[[111, 84, 64], [32, 21, 20], [241, 226, 220], [181, 154, 139], [86, 62, 48], [61, 41, 34], [143, 114, 95]]]"
twin_peaks/255617-full-size-twin-peaks-wallpaper-1920x1080-retina.jpg,"[[[100, 47, 24], [247, 166, 150], [69, 28, 11], [172, 101, 77], [135, 67, 40], [30, 14, 7], [245, 138, 96]]]"
twin_peaks/redroom.jpg,"[[[47, 22, 16], [150, 84, 61], [82, 5, 3], [111, 6, 3], [86, 48, 35], [122, 69, 50], [47, 6, 3]]]"
twin_peaks/greatNorthern.jpg,"[[[119, 113, 101], [248, 249, 251], [42, 41, 42], [66, 66, 62], [187, 186, 185], [151, 142, 126], [91, 89, 82]]]"
